currency,user_id,id,amount_native,amount_usd,requested_at,finished_at,yearweek,yearmonth,time_to_complete,possible_error,conversion_rate,requested_day_of_week
UNI,43741563,114845,18.47357116,609.9706285,2020-01-21 11:16:32,2020-01-22 10:00:18,2020-03,2020-01,22.729444444444443,False,33.018555168193046,Tuesday
USDC,46790793,114844,17.46481927,552.8412318,2020-01-21 11:16:27,2020-01-22 18:00:01,2020-03,2020-01,30.726111111111113,False,31.654563568810406,Tuesday
BTC,43741563,114843,17.52242863,15860.29926,2020-01-21 11:16:23,2020-01-22 10:00:32,2020-03,2020-01,22.735833333333332,False,905.1427513219096,Tuesday
PEPE,43741563,114842,17.45118226,28152.58981,2020-01-21 11:15:31,2020-01-22 10:00:07,2020-03,2020-01,22.743333333333332,False,1613.2196312297297,Tuesday
MATIC,42580920,114840,17.78964865,1288.875666,2020-01-21 11:14:39,2020-01-22 02:00:39,2020-03,2020-01,14.766666666666667,False,72.45087811219925,Tuesday
USDC,42580920,114839,19.12774261,2090.726056,2020-01-21 11:14:31,2020-01-22 18:00:01,2020-03,2020-01,30.758333333333333,False,109.3033348800379,Tuesday
BTC,42580920,114838,17.45005944,1233.43533,2020-01-21 11:14:18,2020-01-22 10:00:32,2020-03,2020-01,22.770555555555557,False,70.68373229564197,Tuesday
PEPE,43867351,114837,17.44664204,737.0099457,2020-01-21 11:13:44,2020-01-22 10:00:07,2020-03,2020-01,22.773055555555555,False,42.24365605772468,Tuesday
PEPE,42580920,114836,17.44678275,1586.687027,2020-01-21 11:13:34,2020-01-22 10:00:07,2020-03,2020-01,22.775833333333335,False,90.94439070722079,Tuesday
PEPE,46397105,114835,17.44661079,548.2991956,2020-01-21 11:12:56,2020-01-22 10:00:07,2020-03,2020-01,22.78638888888889,False,31.427261271528597,Tuesday
EUROC,47232884,114834,20.52248482,733.2409461,2020-01-21 11:07:21,2020-01-22 01:00:22,2020-03,2020-01,13.883611111111112,False,35.728663099578796,Tuesday
UNI,46032015,114833,17.73410277,556.7077815,2020-01-21 11:05:06,2020-01-22 10:00:17,2020-03,2020-01,22.919722222222223,False,31.391933875660065,Tuesday
SUSHI,47626266,114830,17.4466088,536.0002748,2020-01-21 11:03:29,2020-01-22 02:00:50,2020-03,2020-01,14.955833333333333,False,30.72231864338014,Tuesday
SHIB,47626266,114828,17.44660878,536.0000021,2020-01-21 11:02:59,2020-01-22 01:00:11,2020-03,2020-01,13.953333333333333,False,30.72230304805402,Tuesday
BTC,42814834,114822,17.46075954,3396.080803,2020-01-21 10:55:12,2020-01-22 10:00:32,2020-03,2020-01,23.08888888888889,False,194.49788511319247,Tuesday
UNI,42814834,114821,116.7175124,7686.340733,2020-01-21 10:54:58,2020-01-22 10:00:17,2020-03,2020-01,23.08861111111111,False,65.8542199448041,Tuesday
PEPE,42910810,114818,17.44667533,938.0198915,2020-01-21 10:54:09,2020-01-22 10:00:07,2020-03,2020-01,23.099444444444444,False,53.7649651728803,Tuesday
PEPE,42814834,114817,17.45263808,36943.41385,2020-01-21 10:53:43,2020-01-22 10:00:07,2020-03,2020-01,23.106666666666666,False,2116.7810666019377,Tuesday
UNI,45693623,114814,18.11238279,583.9547488,2020-01-21 10:50:24,2020-01-22 10:00:17,2020-03,2020-01,23.164722222222224,False,32.240636451345665,Tuesday
PEPE,42809567,114813,17.44662938,660.5435513,2020-01-21 10:49:43,2020-01-22 10:00:07,2020-03,2020-01,23.173333333333332,False,37.86081178850605,Tuesday
UNI,45294823,114812,20.67199505,768.3199466,2020-01-21 10:47:30,2020-01-22 10:00:17,2020-03,2020-01,23.213055555555556,False,37.16718897917886,Tuesday
PEPE,43216058,114810,17.44665964,843.2971707,2020-01-21 10:43:05,2020-01-22 10:00:07,2020-03,2020-01,23.28388888888889,False,48.335738078283505,Tuesday
UNI,43785710,114808,18.3388762,600.268744,2020-01-21 10:41:02,2020-01-22 10:00:17,2020-03,2020-01,23.320833333333333,False,32.73203534685511,Tuesday
PEPE,43976508,114807,17.44661707,586.2524864,2020-01-21 10:40:14,2020-01-22 10:00:07,2020-03,2020-01,23.33138888888889,False,33.60264537519307,Tuesday
BTC,47477877,114806,17.44780237,777.2477847,2020-01-21 10:34:56,2020-01-22 10:00:32,2020-03,2020-01,23.426666666666666,False,44.547030520956085,Tuesday
PEPE,47477877,114805,17.44662007,604.3343361,2020-01-21 10:34:51,2020-01-22 10:00:07,2020-03,2020-01,23.42111111111111,False,34.63904949355614,Tuesday
UNI,46833569,114801,17.56799033,544.7429408,2020-01-21 10:28:43,2020-01-22 10:00:17,2020-03,2020-01,23.52611111111111,False,31.00769812411435,Tuesday
BTC,46833569,114800,17.44664253,542.8264414,2020-01-21 10:28:12,2020-01-22 10:00:32,2020-03,2020-01,23.538888888888888,False,31.11351885995225,Tuesday
PEPE,47562475,114799,17.44665365,807.1517633,2020-01-21 10:27:00,2020-01-22 10:00:07,2020-03,2020-01,23.551944444444445,False,46.26398732343724,Tuesday
PEPE,47927397,114798,17.44661208,556.1259198,2020-01-21 10:20:20,2020-01-22 10:00:07,2020-03,2020-01,23.663055555555555,False,31.875868922283047,Tuesday
PEPE,45738308,114797,17.44664641,763.3965213,2020-01-21 10:20:13,2020-01-22 10:00:07,2020-03,2020-01,23.665,False,43.75606081306488,Tuesday
PEPE,43185915,114796,17.44741436,5400.609535,2020-01-21 10:19:24,2020-01-22 10:00:06,2020-03,2020-01,23.678333333333335,False,309.536383074701,Tuesday
UNI,43611789,114795,262.2298284,18167.38403,2020-01-21 10:19:18,2020-01-22 10:00:17,2020-03,2020-01,23.683055555555555,False,69.28038713539425,Tuesday
UNI,43185915,114794,49.52037799,2846.227571,2020-01-21 10:19:17,2020-01-22 10:00:17,2020-03,2020-01,23.683333333333334,False,57.475885413773675,Tuesday
AVAX,47285387,114791,17.45176755,615.7086529,2020-01-21 10:08:57,2020-01-22 02:00:20,2020-03,2020-01,15.856388888888889,False,35.28058983916503,Tuesday
BTC,47285387,114790,17.44683403,581.532882,2020-01-21 10:07:54,2020-01-22 10:00:32,2020-03,2020-01,23.877222222222223,False,33.331713994645014,Tuesday
PEPE,47285387,114789,17.44662367,626.0838132,2020-01-21 10:07:49,2020-01-22 10:00:06,2020-03,2020-01,23.871388888888887,False,35.885671923821576,Tuesday
PEPE,43409982,114788,17.44965049,18903.19193,2020-01-21 10:03:55,2020-01-22 10:00:06,2020-03,2020-01,23.93638888888889,False,1083.299172142903,Tuesday
MATIC,47626266,114787,17.4742528,596.6708876,2020-01-21 10:02:16,2020-01-22 02:00:39,2020-03,2020-01,15.973055555555556,False,34.14571681142212,Tuesday
USDT,47626266,114786,17.45241814,536.0881301,2020-01-21 10:02:05,2020-01-24 00:00:07,2020-03,2020-01,61.96722222222222,False,30.71712617699177,Tuesday
MATIC,47626266,114785,18.84604215,574.7356768,2020-01-21 10:02:01,2020-01-22 02:00:01,2020-03,2020-01,15.966666666666667,False,30.496359512811555,Tuesday
AVAX,47626266,114784,17.46748389,858.5420311,2020-01-21 10:01:52,2020-01-22 02:00:20,2020-03,2020-01,15.974444444444444,False,49.15087006844235,Tuesday
SUSHI,47626266,114783,17.44661689,536.0447875,2020-01-21 10:01:32,2020-01-22 02:00:50,2020-03,2020-01,15.988333333333333,False,30.7248557631393,Tuesday
USDC,47626266,114782,17.44665166,536.0396827,2020-01-21 10:01:28,2020-01-22 18:00:01,2020-03,2020-01,31.975833333333334,False,30.72450193574851,Tuesday
XRP,47626266,114778,19.56920724,667.6303783,2020-01-21 10:00:55,2020-01-22 02:00:56,2020-03,2020-01,16.00027777777778,False,34.11637324456072,Tuesday
PEPE,47626266,114777,17.44670024,1088.48066,2020-01-21 10:00:34,2020-01-22 10:00:06,2020-03,2020-01,23.99222222222222,False,62.3889128045224,Tuesday
USDT,46684319,114776,24.06212626,636.3592282,2020-01-21 09:55:05,2020-01-24 00:00:07,2020-03,2020-01,62.083888888888886,False,26.446508563869532,Tuesday
AVAX,46190527,114775,17.46326671,793.3823849,2020-01-21 09:52:32,2020-01-22 02:00:20,2020-03,2020-01,16.13,False,45.43149904740819,Tuesday
AVAX,43046151,114774,17.45002794,588.8299069,2020-01-21 09:52:31,2020-01-22 02:00:20,2020-03,2020-01,16.130277777777778,False,33.743780177580625,Tuesday
BTC,46190527,114773,17.44707527,630.2899512,2020-01-21 09:52:13,2020-01-22 10:00:32,2020-03,2020-01,24.13861111111111,False,36.12582289272144,Tuesday
PEPE,43488809,114772,17.44670544,1119.850674,2020-01-21 09:51:20,2020-01-22 10:00:06,2020-03,2020-01,24.14611111111111,False,64.18694221961944,Tuesday
PEPE,44115956,114771,17.44674775,1375.358235,2020-01-21 09:50:55,2020-01-22 10:00:06,2020-03,2020-01,24.153055555555557,False,78.8317831327618,Tuesday
PEPE,43181963,114770,17.44751087,5983.36953,2020-01-21 09:48:26,2020-01-22 10:00:06,2020-03,2020-01,24.194444444444443,False,342.9354235444589,Tuesday
PEPE,44115956,114769,17.44664204,737.0099457,2020-01-21 09:48:05,2020-01-22 10:00:06,2020-03,2020-01,24.200277777777778,False,42.24365605772468,Tuesday
UNI,46934135,114768,18.99596368,647.5978126,2020-01-21 09:47:17,2020-01-22 10:00:17,2020-03,2020-01,24.216666666666665,False,34.091337692008054,Tuesday
PEPE,44736048,114766,17.4467186,1199.332821,2020-01-21 09:45:00,2020-01-22 10:00:06,2020-03,2020-01,24.251666666666665,False,68.74260131644468,Tuesday
UNI,44508970,114765,17.60063053,547.0939676,2020-01-21 09:43:34,2020-01-22 10:00:17,2020-03,2020-01,24.27861111111111,False,31.083770928972513,Tuesday
MATIC,46511845,114764,17.44993898,543.3089162,2020-01-21 09:38:52,2020-01-22 02:00:39,2020-03,2020-01,16.363055555555558,False,31.13529031950804,Tuesday
UNI,45719360,114763,22.10702704,871.6832414,2020-01-21 09:38:18,2020-01-22 10:00:17,2020-03,2020-01,24.36638888888889,False,39.430143176773356,Tuesday
UNI,44195917,114762,22.56270741,904.5052443,2020-01-21 09:34:06,2020-01-22 10:00:17,2020-03,2020-01,24.43638888888889,False,40.08850657253636,Tuesday
UNI,43339286,114761,684.4011448,48575.77812,2020-01-21 09:31:51,2020-01-22 10:00:17,2020-03,2020-01,24.47388888888889,False,70.97559448734576,Tuesday
PEPE,44529605,114760,17.44790184,8344.152345,2020-01-21 09:29:17,2020-01-22 10:00:06,2020-03,2020-01,24.51361111111111,False,478.2324213832235,Tuesday
MATIC,43499023,114759,17.45659536,557.917789,2020-01-21 09:28:37,2020-01-22 02:00:39,2020-03,2020-01,16.533888888888892,False,31.96028649884452,Tuesday
PEPE,47782690,114758,17.44661604,580.017962,2020-01-21 09:24:00,2020-01-22 10:00:06,2020-03,2020-01,24.601666666666667,False,33.24529872556306,Tuesday
PEPE,47709970,114757,17.4476493,6819.24366,2020-01-21 09:17:22,2020-01-22 10:00:06,2020-03,2020-01,24.712222222222223,False,390.8402526178699,Tuesday
PEPE,47199568,114756,17.44661296,561.4140895,2020-01-21 09:12:00,2020-01-22 10:00:05,2020-03,2020-01,24.801388888888887,False,32.17897312143962,Tuesday
BTC,47778615,114755,17.44828259,874.3072092,2020-01-21 09:04:40,2020-01-22 10:00:32,2020-03,2020-01,24.93111111111111,False,50.108496620812694,Tuesday
MATIC,47626266,114754,17.44661119,536.0053479,2020-01-21 09:02:26,2020-01-22 02:00:39,2020-03,2020-01,16.97027777777778,False,30.722605213282108,Tuesday
USDT,47626266,114753,17.44660876,536.0000001,2020-01-21 09:02:13,2020-01-24 00:00:07,2020-03,2020-01,62.965,False,30.72230296863721,Tuesday
MATIC,47626266,114752,17.44663938,536.0008477,2020-01-21 09:02:09,2020-01-22 02:00:01,2020-03,2020-01,16.964444444444446,False,30.722297631396334,Tuesday
USDC,47626266,114751,17.44661005,536.0012006,2020-01-21 09:01:32,2020-01-22 18:00:01,2020-03,2020-01,32.974722222222226,False,30.72236950696333,Tuesday
AVAX,47780156,114749,17.44744412,548.9073005,2020-01-21 08:50:52,2020-01-22 02:00:20,2020-03,2020-01,17.15777777777778,False,31.460613756646897,Tuesday
BTC,46438119,114747,17.44660877,536.0044473,2020-01-21 08:46:13,2020-01-22 10:00:32,2020-03,2020-01,25.238611111111112,False,30.722557854433965,Tuesday
SUSHI,42979595,114744,18.21489618,4763.709741,2020-01-21 08:37:54,2020-01-22 02:00:50,2020-03,2020-01,17.382222222222225,False,261.52824006927716,Tuesday
USDC,42979595,114743,19.62822853,2553.579448,2020-01-21 08:37:46,2020-01-22 18:00:01,2020-03,2020-01,33.37083333333334,False,130.09729554030213,Tuesday
PEPE,42979595,114742,17.48693826,244061.0589,2020-01-21 08:36:36,2020-01-22 10:00:05,2020-03,2020-01,25.39138888888889,False,13956.763343659224,Tuesday
PEPE,43383742,114741,17.45768256,67403.89518,2020-01-21 08:35:47,2020-01-22 10:00:05,2020-03,2020-01,25.405,False,3860.9875593934507,Tuesday
USDC,44073768,114740,30.77887224,12865.78405,2020-01-21 08:33:07,2020-01-22 18:00:01,2020-03,2020-01,33.44833333333334,False,418.0070000511494,Tuesday
UNI,46199043,114738,67.37966184,4132.606158,2020-01-21 08:32:35,2020-01-22 10:00:17,2020-03,2020-01,25.461666666666666,False,61.33313889008974,Tuesday
USDT,46199043,114737,18.01584556,544.6354796,2020-01-21 08:31:45,2020-01-24 00:00:06,2020-03,2020-01,63.4725,False,30.230914102041186,Tuesday
PEPE,44519539,114736,17.44665672,825.6336227,2020-01-21 08:28:39,2020-01-22 10:00:05,2020-03,2020-01,25.523888888888887,False,47.32331448658205,Tuesday
BTC,44052258,114735,17.44667974,550.3481543,2020-01-21 08:27:50,2020-01-22 10:00:32,2020-03,2020-01,25.545,False,31.544578252228526,Tuesday
AVAX,47784944,114733,17.4717346,924.2198085,2020-01-21 08:22:16,2020-01-22 02:00:20,2020-03,2020-01,17.634444444444448,False,52.897999520894736,Tuesday
SHIB,47784944,114732,18.46313316,599.2297857,2020-01-21 08:22:01,2020-01-22 01:00:10,2020-03,2020-01,16.635833333333334,False,32.455476570911536,Tuesday
UNI,42761798,114731,30.9458519,1508.331112,2020-01-21 08:21:05,2020-01-22 10:00:17,2020-03,2020-01,25.653333333333332,False,48.740978819199995,Tuesday
AVAX,47809359,114730,17.45326649,638.8688311,2020-01-21 08:13:41,2020-01-22 02:00:20,2020-03,2020-01,17.777500000000003,False,36.604542276716245,Tuesday
PEPE,46089059,114729,17.44664204,737.0099457,2020-01-21 08:12:21,2020-01-22 10:00:05,2020-03,2020-01,25.795555555555556,False,42.24365605772468,Tuesday
PEPE,46715227,114728,17.44762241,6656.877474,2020-01-21 08:11:31,2020-01-22 10:00:05,2020-03,2020-01,25.809444444444445,False,381.53493453553017,Tuesday
PEPE,47255053,114726,17.44663205,676.706962,2020-01-21 08:08:27,2020-01-22 10:00:05,2020-03,2020-01,25.860555555555557,False,38.78725475843344,Tuesday
BTC,43333733,114724,17.45326649,1881.625996,2020-01-21 08:06:15,2020-01-22 10:00:32,2020-03,2020-01,25.904722222222222,False,107.80938898045783,Tuesday
AVAX,47626266,114721,17.44843734,564.2535931,2020-01-21 08:01:46,2020-01-22 02:00:20,2020-03,2020-01,17.976111111111113,False,32.33834538331213,Tuesday
PEPE,47626266,114719,17.44680533,1723.012776,2020-01-21 08:00:32,2020-01-22 10:00:05,2020-03,2020-01,25.9925,False,98.75806736017499,Tuesday
PEPE,47809359,114718,17.44662539,636.5049729,2020-01-21 07:52:58,2020-01-22 10:00:05,2020-03,2020-01,26.11861111111111,False,36.482985028430186,Tuesday
PEPE,46687265,114717,17.44670815,1136.189165,2020-01-21 07:50:58,2020-01-22 10:00:05,2020-03,2020-01,26.151944444444446,False,65.12341212058391,Tuesday
PEPE,42773670,114713,17.45332851,41112.46063,2020-01-21 07:39:19,2020-01-22 10:00:05,2020-03,2020-01,26.34611111111111,False,2355.5656221358777,Tuesday
UNI,43376766,114712,84.0422,5332.78487,2020-01-21 07:37:50,2020-01-22 10:00:17,2020-03,2020-01,26.374166666666667,False,63.45365625840353,Tuesday
PEPE,46780021,114711,17.44664672,765.2803865,2020-01-21 07:36:40,2020-01-22 10:00:05,2020-03,2020-01,26.39027777777778,False,43.864038676424805,Tuesday
PEPE,46904516,114709,17.44695162,2606.402441,2020-01-21 07:33:13,2020-01-22 10:00:05,2020-03,2020-01,26.447777777777777,False,149.39013403419986,Tuesday
UNI,47495753,114707,27.77527283,1279.958852,2020-01-21 07:31:41,2020-01-22 10:00:16,2020-03,2020-01,26.476388888888888,False,46.082674320934835,Tuesday
BTC,46356310,114705,17.45332431,1893.311735,2020-01-21 07:31:23,2020-01-22 10:00:31,2020-03,2020-01,26.485555555555557,False,108.47857413130257,Tuesday
PEPE,43327818,114704,17.44900624,15012.98293,2020-01-21 07:31:19,2020-01-22 10:00:05,2020-03,2020-01,26.479444444444443,False,860.3918597716084,Tuesday
BTC,43938826,114702,17.44766219,748.9155486,2020-01-21 07:28:17,2020-01-22 10:00:31,2020-03,2020-01,26.537222222222223,False,42.923547031374525,Tuesday
PEPE,42816354,114701,17.44711655,3602.300187,2020-01-21 07:28:11,2020-01-22 10:00:04,2020-03,2020-01,26.531388888888888,False,206.46965799056346,Tuesday
SHIB,46016243,114699,22.81336746,869.822778,2020-01-21 07:24:21,2020-01-22 01:00:10,2020-03,2020-01,17.596944444444446,False,38.12776783283357,Tuesday
MATIC,46788440,114698,17.47989745,609.0592968,2020-01-21 07:24:03,2020-01-22 02:00:38,2020-03,2020-01,18.60972222222222,False,34.84341361510676,Tuesday
USDT,46788440,114697,50.73531081,1040.998806,2020-01-21 07:23:53,2020-01-24 00:00:06,2020-03,2020-01,64.6036111111111,False,20.518230584975893,Tuesday
MATIC,46788440,114696,20.77547896,628.1416057,2020-01-21 07:23:43,2020-01-22 02:00:01,2020-03,2020-01,18.605,False,30.234759300105203,Tuesday
AVAX,46788440,114695,17.4632531,793.1720778,2020-01-21 07:23:35,2020-01-22 02:00:20,2020-03,2020-01,18.6125,False,45.419491618088045,Tuesday
USDC,46788440,114694,17.77949577,843.8565828,2020-01-21 07:23:24,2020-01-22 18:00:01,2020-03,2020-01,34.61027777777778,False,47.46234616078766,Tuesday
DOT,46788440,114693,17.77949577,559.7366554,2020-01-21 07:23:12,2020-01-22 01:00:17,2020-03,2020-01,17.618055555555557,False,31.482144524281974,Tuesday
UNI,46788440,114692,20.77547896,775.7737439,2020-01-21 07:23:00,2020-01-22 10:00:16,2020-03,2020-01,26.621111111111112,False,37.34083557802125,Tuesday
BTC,46788440,114691,17.44993762,1208.812998,2020-01-21 07:22:42,2020-01-22 10:00:31,2020-03,2020-01,26.630277777777778,False,69.27319881158407,Tuesday
PEPE,43395229,114688,17.4539173,44667.79851,2020-01-21 07:17:09,2020-01-22 10:00:04,2020-03,2020-01,26.71527777777778,False,2559.184722961876,Tuesday
PEPE,42924100,114687,17.44700094,2904.198475,2020-01-21 07:15:01,2020-01-22 10:00:04,2020-03,2020-01,26.750833333333333,False,166.458320543886,Tuesday
SUSHI,43090553,114686,17.4632531,627.5900517,2020-01-21 07:14:21,2020-01-22 02:00:50,2020-03,2020-01,18.774722222222223,False,35.937751580775064,Tuesday
UNI,43498781,114685,23.79096468,992.9748535,2020-01-21 07:07:17,2020-01-22 10:00:16,2020-03,2020-01,26.883055555555554,False,41.73747751955387,Tuesday
USDC,42821151,114684,18.24636242,1275.618597,2020-01-21 07:02:48,2020-01-22 18:00:01,2020-03,2020-01,34.953611111111115,False,69.91084401577945,Tuesday
SUSHI,47626266,114681,17.4466091,536.0019051,2020-01-21 07:01:22,2020-01-22 02:00:50,2020-03,2020-01,18.99111111111111,False,30.722411560192523,Tuesday
USDC,47626266,114680,17.44661031,536.0014469,2020-01-21 07:01:18,2020-01-22 18:00:01,2020-03,2020-01,34.978611111111114,False,30.722383166475392,Tuesday
PEPE,47626266,114677,17.44683021,1873.229921,2020-01-21 07:00:31,2020-01-22 10:00:04,2020-03,2020-01,26.9925,False,107.36792290936154,Tuesday
PEPE,45733080,114676,17.44666241,860.0139618,2020-01-21 07:00:27,2020-01-22 10:00:04,2020-03,2020-01,26.99361111111111,False,49.29389596643201,Tuesday
PEPE,43856571,114675,17.44669725,1070.425143,2020-01-21 07:00:14,2020-01-22 10:00:04,2020-03,2020-01,26.997222222222224,False,61.35402750798578,Tuesday
PEPE,42975335,114674,17.44671544,1180.263208,2020-01-21 06:58:10,2020-01-22 10:00:04,2020-03,2020-01,27.031666666666666,False,67.64959353289024,Tuesday
PEPE,43614517,114672,17.44667533,938.0198915,2020-01-21 06:53:33,2020-01-22 10:00:04,2020-03,2020-01,27.10861111111111,False,53.7649651728803,Tuesday
PEPE,42582522,114667,17.44873931,13401.13543,2020-01-21 06:38:47,2020-01-22 10:00:04,2020-03,2020-01,27.35472222222222,False,768.028863971835,Tuesday
PEPE,42821151,114664,17.49683592,303826.9388,2020-01-21 06:33:16,2020-01-22 10:00:04,2020-03,2020-01,27.446666666666665,False,17364.67897333977,Tuesday
PEPE,44129495,114663,17.44664204,737.0099457,2020-01-21 06:26:51,2020-01-22 10:00:04,2020-03,2020-01,27.55361111111111,False,42.24365605772468,Tuesday
PEPE,44119960,114662,17.44694164,2546.099457,2020-01-21 06:22:34,2020-01-22 10:00:04,2020-03,2020-01,27.625,False,145.9338553160885,Tuesday
PEPE,46909458,114661,17.44666772,892.1058027,2020-01-21 06:22:23,2020-01-22 10:00:04,2020-03,2020-01,27.628055555555555,False,51.13330620020543,Tuesday
USDC,43541107,114660,17.46503295,553.038849,2020-01-21 06:21:48,2020-01-22 18:00:00,2020-03,2020-01,35.63666666666667,False,31.665491303868396,Tuesday
USDT,43541107,114659,36.02033215,817.7685151,2020-01-21 06:21:17,2020-01-24 00:00:06,2020-03,2020-01,65.64694444444446,False,22.702969858649677,Tuesday
UNI,43541107,114658,128.3267284,8522.535897,2020-01-21 06:20:44,2020-01-22 10:00:16,2020-03,2020-01,27.65888888888889,False,66.41278869383223,Tuesday
UNI,43954607,114657,20.77547896,775.7737439,2020-01-21 06:20:40,2020-01-22 10:00:16,2020-03,2020-01,27.66,False,37.34083557802125,Tuesday
UNI,46000841,114656,27.79377215,1281.291331,2020-01-21 06:19:38,2020-01-22 10:00:16,2020-03,2020-01,27.677222222222223,False,46.099943688284135,Tuesday
PEPE,42704358,114654,17.44660916,538.4597587,2020-01-21 06:16:51,2020-01-22 10:00:03,2020-03,2020-01,27.72,False,30.863290038876524,Tuesday
PEPE,43767493,114653,17.44701737,3003.430452,2020-01-21 06:10:28,2020-01-22 10:00:03,2020-03,2020-01,27.82638888888889,False,172.14578218764046,Tuesday
SHIB,42618862,114652,62.9969431,3369.318951,2020-01-21 06:03:48,2020-01-22 01:00:10,2020-03,2020-01,18.939444444444444,False,53.48384834565092,Tuesday
AVAX,47626266,114650,17.44956644,581.6993239,2020-01-21 06:01:43,2020-01-22 02:00:20,2020-03,2020-01,19.976944444444445,False,33.336033069942566,Tuesday
PEPE,47626266,114648,17.44674046,1331.330223,2020-01-21 06:00:34,2020-01-22 10:00:03,2020-03,2020-01,27.99138888888889,False,76.30824944363275,Tuesday
PEPE,42568388,114647,17.45771808,67618.4134,2020-01-21 05:59:58,2020-01-22 10:00:03,2020-03,2020-01,28.00138888888889,False,3873.2675765606136,Tuesday
BTC,43582848,114646,17.4469998,615.0359686,2020-01-21 05:48:15,2020-01-22 10:00:31,2020-03,2020-01,28.204444444444444,False,35.25167511035336,Tuesday
PEPE,43582848,114645,17.44662239,618.3732727,2020-01-21 05:47:57,2020-01-22 10:00:03,2020-03,2020-01,28.201666666666668,False,35.44372422793063,Tuesday
UNI,43582848,114644,20.14383111,730.2770558,2020-01-21 05:47:51,2020-01-22 10:00:16,2020-03,2020-01,28.206944444444446,False,36.25313634790497,Tuesday
PEPE,47568381,114643,17.44827319,10586.49729,2020-01-21 05:43:34,2020-01-22 10:00:03,2020-03,2020-01,28.274722222222223,False,606.7361036086575,Tuesday
PEPE,46351211,114640,17.44660881,536.343727,2020-01-21 05:38:01,2020-01-22 10:00:03,2020-03,2020-01,28.36722222222222,False,30.742004525978704,Tuesday
PEPE,45893671,114638,17.44674459,1356.245205,2020-01-21 05:36:16,2020-01-22 10:00:03,2020-03,2020-01,28.39638888888889,False,77.73629045829918,Tuesday
PEPE,47328249,114637,17.44816867,9955.384551,2020-01-21 05:35:28,2020-01-22 10:00:03,2020-03,2020-01,28.40972222222222,False,570.5690229896201,Tuesday
PEPE,46513815,114636,17.44804735,9222.831544,2020-01-21 05:35:13,2020-01-22 10:00:03,2020-03,2020-01,28.413888888888888,False,528.5881771750236,Tuesday
XRP,43814245,114635,165.5642511,9721.336436,2020-01-21 05:34:56,2020-01-22 02:00:56,2020-03,2020-01,20.433333333333334,False,58.71639784199766,Tuesday
PEPE,43176023,114634,17.44697846,2768.439775,2020-01-21 05:33:58,2020-01-22 10:00:03,2020-03,2020-01,28.434722222222224,False,158.67731947667,Tuesday
PEPE,43864513,114633,17.44727452,4556.198915,2020-01-21 05:26:50,2020-01-22 10:00:03,2020-03,2020-01,28.55361111111111,False,261.1410114386164,Tuesday
XRP,43237758,114631,21.53127913,789.305893,2020-01-21 05:23:57,2020-01-22 02:00:56,2020-03,2020-01,20.61638888888889,False,36.65856952735533,Tuesday
PEPE,46139558,114630,17.44862422,12706.18616,2020-01-21 05:23:03,2020-01-22 10:00:02,2020-03,2020-01,28.61638888888889,False,728.2056166603604,Tuesday
PEPE,43406065,114629,17.44694164,2546.099457,2020-01-21 05:21:56,2020-01-22 10:00:02,2020-03,2020-01,28.635,False,145.9338553160885,Tuesday
UNI,47963477,114627,79.31876207,4992.562414,2020-01-21 05:21:11,2020-01-22 10:00:16,2020-03,2020-01,28.65138888888889,False,62.943019831726424,Tuesday
PEPE,43406065,114626,17.44684447,1959.362481,2020-01-21 05:19:53,2020-01-22 10:00:02,2020-03,2020-01,28.669166666666666,False,112.30469122190783,Tuesday
PEPE,42783188,114624,17.44664204,737.0099457,2020-01-21 05:18:50,2020-01-22 10:00:02,2020-03,2020-01,28.686666666666667,False,42.24365605772468,Tuesday
PEPE,47634287,114622,17.44675522,1420.443761,2020-01-21 05:18:24,2020-01-22 10:00:02,2020-03,2020-01,28.69388888888889,False,81.41592766611876,Tuesday
SHIB,43590181,114621,21.10836598,763.7683862,2020-01-21 05:13:39,2020-01-22 01:00:10,2020-03,2020-01,19.775277777777777,False,36.18320749809171,Tuesday
USDT,47828706,114620,48.07315681,1000.613195,2020-01-21 05:11:48,2020-01-24 00:00:06,2020-03,2020-01,66.805,False,20.81438502062041,Tuesday
UNI,47828706,114619,200.608052,13728.85591,2020-01-21 05:11:11,2020-01-22 10:00:16,2020-03,2020-01,28.818055555555556,False,68.43621566097457,Tuesday
PEPE,46715227,114618,17.44744097,5561.248644,2020-01-21 05:09:29,2020-01-22 10:00:02,2020-03,2020-01,28.8425,False,318.74294078783754,Tuesday
MATIC,47626266,114617,17.48373851,617.4893315,2020-01-21 05:02:05,2020-01-22 02:00:38,2020-03,2020-01,20.975833333333334,False,35.317923060152204,Tuesday
USDT,47626266,114616,25.0403514,651.1991738,2020-01-21 05:01:57,2020-01-24 00:00:06,2020-03,2020-01,66.96916666666668,False,26.005991824859137,Tuesday
MATIC,47626266,114615,19.82292341,601.7753036,2020-01-21 05:01:52,2020-01-22 02:00:00,2020-03,2020-01,20.968888888888888,False,30.357545713788337,Tuesday
AVAX,47626266,114614,17.45860286,721.321131,2020-01-21 05:01:43,2020-01-22 02:00:19,2020-03,2020-01,20.976666666666667,False,41.31608564466768,Tuesday
USDC,47626266,114613,17.5469902,628.8335676,2020-01-21 05:01:18,2020-01-22 18:00:00,2020-03,2020-01,36.97833333333333,False,35.83711852759797,Tuesday
